# d32/dsp.csv — PROPOSED DSP address map for D32.
#
# GENERATED by MW/D32/DSP/gen_dsp.py in the invirco/dsp repo from the
# DSP4 node graph (MW/D32/DSP/SHARC/dsp.csv). Do not hand-edit: an
# address typed here is an address no kernel answers on.
#
# Proposed by dsp, landed by the hub at the gate (PW ruling
# 2026-09-08 #5). defs-v* pin: defs-v2026.09.08.3.
#
# ONE ADDRESS MAP FOR BOTH PRODUCTS (decision D3): the superset graph
# is expanded once and this file is the intersection of that
# expansion with this product's cell set, so a cell both products
# carry has the same chip, page and address in both files.
#
# 5409 of 6999 defined cells reach a DSP address.
# The other 1590 are named in dsp-unmapped.csv with the
# reason — every defined cell is in exactly one of the two files.
#
# Columns:
#   _Cell        cell name, as spelled by defs/gen/matrix/<p>-mx-master.csv
#   Node         graph node that owns the address (MW/D32/DSP/SHARC/dsp.csv id)
#   NodeType     that node's type
#   DspSpi       DSP the cell lives on: 1 = DSPA (chip 1), 2 = DSPB (chip 2)
#   DspPage      SPI page
#   DspAdd       SPI word address within the page, decimal
#   DspAddHex    the same address, 0xNNNN
#   Access       rw = host writes it | ro = DSP writes it, host polls | mcu = the word carries no DSP symbol (MCU/host hardware control)
#   RampProfile  named ramp preset, or empty for an un-ramped word
#   RampMode     Instant | Slew | LinearFrames
#   RampUpMs     ramp-up time, ms
#   RampDownMs   ramp-down time, ms
#   RampCurve    Linear | Exp
#   RampScope    Scalar = one word ramps on its own | CoeffSetAtomic = the whole coefficient set swaps together
#   Table        host scaling table for the control range, where one applies
#   Notes        what the word is
_Cell,Node,NodeType,DspSpi,DspPage,DspAdd,DspAddHex,Access,RampProfile,RampMode,RampUpMs,RampDownMs,RampCurve,RampScope,Table,Notes
Chan006EqGain001,C1_EQ_06,EQ_BIQUAD,1,1,736,0x02E0,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 1 (same base)
Chan006EqGain002,C1_EQ_06,EQ_BIQUAD,1,1,741,0x02E5,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 2 (same base)
Chan006EqGain003,C1_EQ_06,EQ_BIQUAD,1,1,746,0x02EA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 3 (same base)
Chan006EqGain004,C1_EQ_06,EQ_BIQUAD,1,1,751,0x02EF,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 4 (same base)
Chan006EqHpf001,C1_FILT_06,HPF_LPF,1,1,724,0x02D4,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/64=1000/[Log],HPF biquad coeff base
Chan006EqHpfSlope001,C1_FILT_06,HPF_LPF,1,1,724,0x02D4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,MCU-only; shares base addr with EqHpf
Chan006EqLpf001,C1_FILT_06,HPF_LPF,1,1,730,0x02DA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=1000/127=20000/[Log],LPF biquad coeff base
Chan006EqOn001,C1_EQ_06,EQ_BIQUAD,1,1,757,0x02F5,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006EqQ001,C1_EQ_06,EQ_BIQUAD,1,1,736,0x02E0,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 1 (same base)
Chan006EqQ002,C1_EQ_06,EQ_BIQUAD,1,1,741,0x02E5,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 2 (same base)
Chan006EqQ003,C1_EQ_06,EQ_BIQUAD,1,1,746,0x02EA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 3 (same base)
Chan006EqQ004,C1_EQ_06,EQ_BIQUAD,1,1,751,0x02EF,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 4 (same base)
Chan006EqShelf001,C1_EQ_06,EQ_BIQUAD,1,1,736,0x02E0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 1
Chan006EqShelf002,C1_EQ_06,EQ_BIQUAD,1,1,751,0x02EF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 4
Chan006FxOn001,C1_RTG_06,ROUTING,1,1,846,0x034E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006FxOn002,C1_RTG_06,ROUTING,1,1,847,0x034F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006FxOn003,C1_RTG_06,ROUTING,1,1,848,0x0350,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006FxOn004,C1_RTG_06,ROUTING,1,1,849,0x0351,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006FxOn005,C1_RTG_06,ROUTING,1,1,850,0x0352,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006FxOn006,C1_RTG_06,ROUTING,1,1,851,0x0353,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006FxPick001,C1_RTG_06,ROUTING,1,1,858,0x035A,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006FxPick002,C1_RTG_06,ROUTING,1,1,859,0x035B,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006FxPick003,C1_RTG_06,ROUTING,1,1,860,0x035C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006FxPick004,C1_RTG_06,ROUTING,1,1,861,0x035D,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006FxPick005,C1_RTG_06,ROUTING,1,1,862,0x035E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006FxPick006,C1_RTG_06,ROUTING,1,1,863,0x035F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006FxSend001,C1_RTG_06,ROUTING,1,1,852,0x0354,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006FxSend002,C1_RTG_06,ROUTING,1,1,853,0x0355,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006FxSend003,C1_RTG_06,ROUTING,1,1,854,0x0356,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006FxSend004,C1_RTG_06,ROUTING,1,1,855,0x0357,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006FxSend005,C1_RTG_06,ROUTING,1,1,856,0x0358,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006FxSend006,C1_RTG_06,ROUTING,1,1,857,0x0359,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006Gain001,C1_GAIN_06,GAIN,1,1,720,0x02D0,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=60/[Lin],
Chan006GateAtt001,C1_GATE_06,GATE,1,1,762,0x02FA,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0.1/127=250/[Log],
Chan006GateDetSrc001,C1_GATE_06,GATE,1,1,767,0x02FF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GateFilterHpf001,C1_GATE_06,GATE,1,1,769,0x0301,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],Sidechain HPF
Chan006GateFilterLpf001,C1_GATE_06,GATE,1,1,774,0x0306,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],Sidechain LPF coeff base
Chan006GateFilterOn001,C1_GATE_06,GATE,1,1,768,0x0300,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GateFilterQ001,C1_GATE_06,GATE,1,1,769,0x0301,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],"MCU-computed, shares HPF base"
Chan006GateHold001,C1_GATE_06,GATE,1,1,763,0x02FB,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=2000/[Log],
Chan006GateKey001,C1_GATE_06,GATE,1,1,766,0x02FE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GateMtr001,C1_MTR_06,METER,1,1,4630,0x1216,ro,,Instant,0,0,Linear,Scalar,,"meter word +2: gain reduction — declared, never written (defect 4)"
Chan006GateOn001,C1_GATE_06,GATE,1,1,760,0x02F8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GateRel001,C1_GATE_06,GATE,1,1,764,0x02FC,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=50/127=5000/[Log],
Chan006GateRng001,C1_GATE_06,GATE,1,1,765,0x02FD,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=60/[Lin],
Chan006GateThr001,C1_GATE_06,GATE,1,1,761,0x02F9,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-80/127=0/[Lin],
Chan006GrpOn001,C1_RTG_06,ROUTING,1,1,806,0x0326,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GrpOn002,C1_RTG_06,ROUTING,1,1,807,0x0327,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GrpOn003,C1_RTG_06,ROUTING,1,1,808,0x0328,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GrpOn004,C1_RTG_06,ROUTING,1,1,809,0x0329,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006InputSel001,C1_GAIN_06,GAIN,1,1,723,0x02D3,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan006Level001,C1_FDR_06,FADER_PAN,1,1,800,0x0320,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:10,
Chan006MainOn001,C1_RTG_06,ROUTING,1,1,804,0x0324,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006Mtr001,C1_MTR_06,METER,1,1,4628,0x1214,ro,,Instant,0,0,Linear,Scalar,,meter word +0: linear peak
Chan006Mtr002,C1_MTR_06,METER,1,1,4629,0x1215,ro,,Instant,0,0,Linear,Scalar,,meter word +1: linear true RMS
Chan006Mute001,C1_FDR_06,FADER_PAN,1,1,802,0x0322,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006Pan001,C1_FDR_06,FADER_PAN,1,1,801,0x0321,rw,GainFast,Slew,3,8,Exp,Scalar,Pan:dB:0:Off,
Chan006Phantom001,C1_GAIN_06,GAIN,1,1,722,0x02D2,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan006Pol001,C1_GAIN_06,GAIN,1,1,721,0x02D1,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006TubeOn001,C1_TUBE_06,TUBE_SAT,1,1,796,0x031C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006TubeSat001,C1_TUBE_06,TUBE_SAT,1,1,797,0x031D,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan007AuxOn001,C1_RTG_07,ROUTING,1,1,954,0x03BA,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn002,C1_RTG_07,ROUTING,1,1,955,0x03BB,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn003,C1_RTG_07,ROUTING,1,1,956,0x03BC,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn004,C1_RTG_07,ROUTING,1,1,957,0x03BD,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn005,C1_RTG_07,ROUTING,1,1,958,0x03BE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn006,C1_RTG_07,ROUTING,1,1,959,0x03BF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn007,C1_RTG_07,ROUTING,1,1,960,0x03C0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn008,C1_RTG_07,ROUTING,1,1,961,0x03C1,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn009,C1_RTG_07,ROUTING,1,1,962,0x03C2,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn010,C1_RTG_07,ROUTING,1,1,963,0x03C3,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn011,C1_RTG_07,ROUTING,1,1,964,0x03C4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn012,C1_RTG_07,ROUTING,1,1,965,0x03C5,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxPick001,C1_RTG_07,ROUTING,1,1,978,0x03D2,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick002,C1_RTG_07,ROUTING,1,1,979,0x03D3,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick003,C1_RTG_07,ROUTING,1,1,980,0x03D4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick004,C1_RTG_07,ROUTING,1,1,981,0x03D5,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick005,C1_RTG_07,ROUTING,1,1,982,0x03D6,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick006,C1_RTG_07,ROUTING,1,1,983,0x03D7,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick007,C1_RTG_07,ROUTING,1,1,984,0x03D8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick008,C1_RTG_07,ROUTING,1,1,985,0x03D9,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick009,C1_RTG_07,ROUTING,1,1,986,0x03DA,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick010,C1_RTG_07,ROUTING,1,1,987,0x03DB,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick011,C1_RTG_07,ROUTING,1,1,988,0x03DC,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick012,C1_RTG_07,ROUTING,1,1,989,0x03DD,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxSend001,C1_RTG_07,ROUTING,1,1,966,0x03C6,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend002,C1_RTG_07,ROUTING,1,1,967,0x03C7,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend003,C1_RTG_07,ROUTING,1,1,968,0x03C8,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend004,C1_RTG_07,ROUTING,1,1,969,0x03C9,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend005,C1_RTG_07,ROUTING,1,1,970,0x03CA,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend006,C1_RTG_07,ROUTING,1,1,971,0x03CB,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend007,C1_RTG_07,ROUTING,1,1,972,0x03CC,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend008,C1_RTG_07,ROUTING,1,1,973,0x03CD,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend009,C1_RTG_07,ROUTING,1,1,974,0x03CE,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend010,C1_RTG_07,ROUTING,1,1,975,0x03CF,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend011,C1_RTG_07,ROUTING,1,1,976,0x03D0,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend012,C1_RTG_07,ROUTING,1,1,977,0x03D1,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007CompAtt001,C1_COMP_07,COMPRESSOR,1,1,923,0x039B,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/254=250/[Log],
Chan007CompDetSrc001,C1_COMP_07,COMPRESSOR,1,1,930,0x03A2,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007CompEqPos001,C1_COMP_07,COMPRESSOR,1,1,932,0x03A4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007CompFilterHpf001,C1_COMP_07,COMPRESSOR,1,1,934,0x03A6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],
Chan007CompFilterLpf001,C1_COMP_07,COMPRESSOR,1,1,934,0x03A6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],"MCU-computed, shares filter base"
Chan007CompFilterOn001,C1_COMP_07,COMPRESSOR,1,1,933,0x03A5,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007CompFilterQ001,C1_COMP_07,COMPRESSOR,1,1,934,0x03A6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],MCU-computed
Chan007CompKey001,C1_COMP_07,COMPRESSOR,1,1,929,0x03A1,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007CompKnee001,C1_COMP_07,COMPRESSOR,1,1,926,0x039E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007CompLimMode001,C1_COMP_07,COMPRESSOR,1,1,931,0x03A3,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007CompMake001,C1_COMP_07,COMPRESSOR,1,1,925,0x039D,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=20/[Lin],
Chan007CompOn001,C1_COMP_07,COMPRESSOR,1,1,920,0x0398,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007CompPar001,C1_COMP_07,COMPRESSOR,1,1,927,0x039F,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan007CompRat001,C1_COMP_07,COMPRESSOR,1,1,922,0x039A,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=1/127=30/[Log],
Chan007CompRel001,C1_COMP_07,COMPRESSOR,1,1,924,0x039C,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=5/254=5000/[Log],
Chan007CompThr001,C1_COMP_07,COMPRESSOR,1,1,921,0x0399,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-60/140=10/[Lin],
Chan007CompType001,C1_COMP_07,COMPRESSOR,1,1,928,0x03A0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007CtrOn001,C1_RTG_07,ROUTING,1,1,949,0x03B5,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007Delay001,C1_DLY_07,DELAY,1,1,942,0x03AE,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0/127=250.0/[Log],
Chan007EqFreq001,C1_EQ_07,EQ_BIQUAD,1,1,880,0x0370,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/254=200/[Log],Band 1 coeff base
Chan007EqFreq002,C1_EQ_07,EQ_BIQUAD,1,1,885,0x0375,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=100/254=1000/[Log],Band 2 coeff base
Chan007EqFreq003,C1_EQ_07,EQ_BIQUAD,1,1,890,0x037A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=800/254=5000/[Log],Band 3 coeff base
Chan007EqFreq004,C1_EQ_07,EQ_BIQUAD,1,1,895,0x037F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=3000/254=20000/[Log],Band 4 coeff base
Chan007EqGain001,C1_EQ_07,EQ_BIQUAD,1,1,880,0x0370,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 1 (same base)
Chan007EqGain002,C1_EQ_07,EQ_BIQUAD,1,1,885,0x0375,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 2 (same base)
Chan007EqGain003,C1_EQ_07,EQ_BIQUAD,1,1,890,0x037A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 3 (same base)
Chan007EqGain004,C1_EQ_07,EQ_BIQUAD,1,1,895,0x037F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 4 (same base)
Chan007EqHpf001,C1_FILT_07,HPF_LPF,1,1,868,0x0364,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/64=1000/[Log],HPF biquad coeff base
Chan007EqHpfSlope001,C1_FILT_07,HPF_LPF,1,1,868,0x0364,rw,InstantCtl,Instant,0,0,Linear,Scalar,,MCU-only; shares base addr with EqHpf
Chan007EqLpf001,C1_FILT_07,HPF_LPF,1,1,874,0x036A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=1000/127=20000/[Log],LPF biquad coeff base
Chan007EqOn001,C1_EQ_07,EQ_BIQUAD,1,1,901,0x0385,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007EqQ001,C1_EQ_07,EQ_BIQUAD,1,1,880,0x0370,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 1 (same base)
Chan007EqQ002,C1_EQ_07,EQ_BIQUAD,1,1,885,0x0375,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 2 (same base)
Chan007EqQ003,C1_EQ_07,EQ_BIQUAD,1,1,890,0x037A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 3 (same base)
Chan007EqQ004,C1_EQ_07,EQ_BIQUAD,1,1,895,0x037F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 4 (same base)
Chan007EqShelf001,C1_EQ_07,EQ_BIQUAD,1,1,880,0x0370,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 1
Chan007EqShelf002,C1_EQ_07,EQ_BIQUAD,1,1,895,0x037F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 4
Chan007FxOn001,C1_RTG_07,ROUTING,1,1,990,0x03DE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007FxOn002,C1_RTG_07,ROUTING,1,1,991,0x03DF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007FxOn003,C1_RTG_07,ROUTING,1,1,992,0x03E0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007FxOn004,C1_RTG_07,ROUTING,1,1,993,0x03E1,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007FxOn005,C1_RTG_07,ROUTING,1,1,994,0x03E2,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007FxOn006,C1_RTG_07,ROUTING,1,1,995,0x03E3,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007FxPick001,C1_RTG_07,ROUTING,1,1,1002,0x03EA,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007FxPick002,C1_RTG_07,ROUTING,1,1,1003,0x03EB,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007FxPick003,C1_RTG_07,ROUTING,1,1,1004,0x03EC,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007FxPick004,C1_RTG_07,ROUTING,1,1,1005,0x03ED,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007FxPick005,C1_RTG_07,ROUTING,1,1,1006,0x03EE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007FxPick006,C1_RTG_07,ROUTING,1,1,1007,0x03EF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007FxSend001,C1_RTG_07,ROUTING,1,1,996,0x03E4,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007FxSend002,C1_RTG_07,ROUTING,1,1,997,0x03E5,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007FxSend003,C1_RTG_07,ROUTING,1,1,998,0x03E6,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007FxSend004,C1_RTG_07,ROUTING,1,1,999,0x03E7,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007FxSend005,C1_RTG_07,ROUTING,1,1,1000,0x03E8,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007FxSend006,C1_RTG_07,ROUTING,1,1,1001,0x03E9,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007Gain001,C1_GAIN_07,GAIN,1,1,864,0x0360,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=60/[Lin],
Chan007GateAtt001,C1_GATE_07,GATE,1,1,906,0x038A,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0.1/127=250/[Log],
Chan007GateDetSrc001,C1_GATE_07,GATE,1,1,911,0x038F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007GateFilterHpf001,C1_GATE_07,GATE,1,1,913,0x0391,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],Sidechain HPF
