# d12/dsp.csv — PROPOSED DSP address map for D12.
#
# GENERATED by MW/D32/DSP/gen_dsp.py in the invirco/dsp repo from the
# DSP4 node graph (MW/D32/DSP/SHARC/dsp.csv). Do not hand-edit: an
# address typed here is an address no kernel answers on.
#
# Proposed by dsp, landed by the hub at the gate (PW ruling
# 2026-09-08 #5). defs-v* pin: defs-v2026.09.08.4.
#
# ONE ADDRESS MAP FOR THE WHOLE RANGE (decision D3): the superset
# graph is expanded once and this file is the intersection of that
# expansion with this product's cell set, so a cell two products
# share has the same chip, page and address in both files.
#
# 1777 of 2321 defined cells reach a DSP address.
# The other 544 are named in dsp-unmapped.csv with the
# reason — every defined cell is in exactly one of the two files.
#
# Columns:
#   _Cell        cell name, as spelled by defs/gen/matrix/<p>-mx-master.csv
#   Node         graph node that owns the address (MW/D32/DSP/SHARC/dsp.csv id)
#   NodeType     that node's type
#   DspSpi       DSP the cell lives on: 1 = DSPA (chip 1), 2 = DSPB (chip 2)
#   DspPage      SPI page
#   DspAdd       SPI word address within the page, decimal
#   DspAddHex    the same address, 0xNNNN
#   Access       rw = host writes it | ro = DSP writes it, host polls | mcu = the word carries no DSP symbol (MCU/host hardware control)
#   RampProfile  named ramp preset, or empty for an un-ramped word
#   RampMode     Instant | Slew | LinearFrames
#   RampUpMs     ramp-up time, ms
#   RampDownMs   ramp-down time, ms
#   RampCurve    Linear | Exp
#   RampScope    Scalar = one word ramps on its own | CoeffSetAtomic = the whole coefficient set swaps together
#   Table        host scaling table for the control range, where one applies
#   Notes        what the word is
_Cell,Node,NodeType,DspSpi,DspPage,DspAdd,DspAddHex,Access,RampProfile,RampMode,RampUpMs,RampDownMs,RampCurve,RampScope,Table,Notes
Chan003AuxPick003,C1_RTG_03,ROUTING,1,1,404,0x0194,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan003AuxPick004,C1_RTG_03,ROUTING,1,1,405,0x0195,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan003AuxSend001,C1_RTG_03,ROUTING,1,1,390,0x0186,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan003AuxSend002,C1_RTG_03,ROUTING,1,1,391,0x0187,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan003AuxSend003,C1_RTG_03,ROUTING,1,1,392,0x0188,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan003AuxSend004,C1_RTG_03,ROUTING,1,1,393,0x0189,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan003CompAtt001,C1_COMP_03,COMPRESSOR,1,1,347,0x015B,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/254=250/[Log],
Chan003CompDetSrc001,C1_COMP_03,COMPRESSOR,1,1,354,0x0162,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003CompEqPos001,C1_COMP_03,COMPRESSOR,1,1,356,0x0164,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003CompFilterHpf001,C1_COMP_03,COMPRESSOR,1,1,358,0x0166,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],
Chan003CompFilterLpf001,C1_COMP_03,COMPRESSOR,1,1,358,0x0166,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],"MCU-computed, shares filter base"
Chan003CompFilterOn001,C1_COMP_03,COMPRESSOR,1,1,357,0x0165,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003CompFilterQ001,C1_COMP_03,COMPRESSOR,1,1,358,0x0166,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],MCU-computed
Chan003CompKey001,C1_COMP_03,COMPRESSOR,1,1,353,0x0161,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003CompKnee001,C1_COMP_03,COMPRESSOR,1,1,350,0x015E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003CompLimMode001,C1_COMP_03,COMPRESSOR,1,1,355,0x0163,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003CompMake001,C1_COMP_03,COMPRESSOR,1,1,349,0x015D,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=20/[Lin],
Chan003CompMtr001,C1_MTR_03,METER,1,1,4619,0x120B,ro,,Instant,0,0,Linear,Scalar,,"meter word +3: compressor gain reduction, dB, clamped to [-80, 0] (PW R3)"
Chan003CompOn001,C1_COMP_03,COMPRESSOR,1,1,344,0x0158,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003CompPar001,C1_COMP_03,COMPRESSOR,1,1,351,0x015F,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan003CompRat001,C1_COMP_03,COMPRESSOR,1,1,346,0x015A,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=1/127=30/[Log],
Chan003CompRel001,C1_COMP_03,COMPRESSOR,1,1,348,0x015C,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=5/254=5000/[Log],
Chan003CompThr001,C1_COMP_03,COMPRESSOR,1,1,345,0x0159,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-60/140=10/[Lin],
Chan003CompType001,C1_COMP_03,COMPRESSOR,1,1,352,0x0160,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003CtrOn001,C1_RTG_03,ROUTING,1,1,373,0x0175,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003Delay001,C1_DLY_03,DELAY,1,1,366,0x016E,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0/127=250.0/[Log],
Chan003EqFreq001,C1_EQ_03,EQ_BIQUAD,1,1,304,0x0130,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/254=200/[Log],Band 1 coeff base
Chan003EqFreq002,C1_EQ_03,EQ_BIQUAD,1,1,309,0x0135,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=100/254=1000/[Log],Band 2 coeff base
Chan003EqFreq003,C1_EQ_03,EQ_BIQUAD,1,1,314,0x013A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=800/254=5000/[Log],Band 3 coeff base
Chan003EqFreq004,C1_EQ_03,EQ_BIQUAD,1,1,319,0x013F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=3000/254=20000/[Log],Band 4 coeff base
Chan003EqGain001,C1_EQ_03,EQ_BIQUAD,1,1,304,0x0130,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 1 (same base)
Chan003EqGain002,C1_EQ_03,EQ_BIQUAD,1,1,309,0x0135,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 2 (same base)
Chan003EqGain003,C1_EQ_03,EQ_BIQUAD,1,1,314,0x013A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 3 (same base)
Chan003EqGain004,C1_EQ_03,EQ_BIQUAD,1,1,319,0x013F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 4 (same base)
Chan003EqHpf001,C1_FILT_03,HPF_LPF,1,1,292,0x0124,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/64=1000/[Log],HPF biquad coeff base
Chan003EqHpfSlope001,C1_FILT_03,HPF_LPF,1,1,292,0x0124,rw,InstantCtl,Instant,0,0,Linear,Scalar,,MCU-only; shares base addr with EqHpf
Chan003EqOn001,C1_EQ_03,EQ_BIQUAD,1,1,325,0x0145,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003EqQ001,C1_EQ_03,EQ_BIQUAD,1,1,304,0x0130,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 1 (same base)
Chan003EqQ002,C1_EQ_03,EQ_BIQUAD,1,1,309,0x0135,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 2 (same base)
Chan003EqQ003,C1_EQ_03,EQ_BIQUAD,1,1,314,0x013A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 3 (same base)
Chan003EqQ004,C1_EQ_03,EQ_BIQUAD,1,1,319,0x013F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 4 (same base)
Chan003EqShelf001,C1_EQ_03,EQ_BIQUAD,1,1,304,0x0130,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 1
Chan003EqShelf002,C1_EQ_03,EQ_BIQUAD,1,1,319,0x013F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 4
Chan003FxOn001,C1_RTG_03,ROUTING,1,1,414,0x019E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003FxOn002,C1_RTG_03,ROUTING,1,1,415,0x019F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003FxOn003,C1_RTG_03,ROUTING,1,1,416,0x01A0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003FxOn004,C1_RTG_03,ROUTING,1,1,417,0x01A1,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003FxSend001,C1_RTG_03,ROUTING,1,1,420,0x01A4,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan003FxSend002,C1_RTG_03,ROUTING,1,1,421,0x01A5,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan003FxSend003,C1_RTG_03,ROUTING,1,1,422,0x01A6,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan003FxSend004,C1_RTG_03,ROUTING,1,1,423,0x01A7,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan003Gain001,C1_GAIN_03,GAIN,1,1,288,0x0120,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=60/[Lin],
Chan003GateAtt001,C1_GATE_03,GATE,1,1,330,0x014A,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0.1/127=250/[Log],
Chan003GateDetSrc001,C1_GATE_03,GATE,1,1,335,0x014F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003GateFilterHpf001,C1_GATE_03,GATE,1,1,337,0x0151,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],Sidechain HPF
Chan003GateFilterLpf001,C1_GATE_03,GATE,1,1,342,0x0156,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],Sidechain LPF coeff base
Chan003GateFilterOn001,C1_GATE_03,GATE,1,1,336,0x0150,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003GateFilterQ001,C1_GATE_03,GATE,1,1,337,0x0151,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],"MCU-computed, shares HPF base"
Chan003GateHold001,C1_GATE_03,GATE,1,1,331,0x014B,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=2000/[Log],
Chan003GateKey001,C1_GATE_03,GATE,1,1,334,0x014E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003GateMtr001,C1_MTR_03,METER,1,1,4618,0x120A,ro,,Instant,0,0,Linear,Scalar,,"meter word +2: gain reduction — declared, never written (defect 4)"
Chan003GateOn001,C1_GATE_03,GATE,1,1,328,0x0148,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003GateRel001,C1_GATE_03,GATE,1,1,332,0x014C,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=50/127=5000/[Log],
Chan003GateRng001,C1_GATE_03,GATE,1,1,333,0x014D,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=60/[Lin],
Chan003GateThr001,C1_GATE_03,GATE,1,1,329,0x0149,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-80/127=0/[Lin],
Chan003GrpOn001,C1_RTG_03,ROUTING,1,1,374,0x0176,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003GrpOn002,C1_RTG_03,ROUTING,1,1,375,0x0177,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003GrpOn003,C1_RTG_03,ROUTING,1,1,376,0x0178,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003GrpOn004,C1_RTG_03,ROUTING,1,1,377,0x0179,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003InputSel001,C1_GAIN_03,GAIN,1,1,291,0x0123,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan003Level001,C1_FDR_03,FADER_PAN,1,1,368,0x0170,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:10,
Chan003MainOn001,C1_RTG_03,ROUTING,1,1,372,0x0174,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003Mtr001,C1_MTR_03,METER,1,1,4616,0x1208,ro,,Instant,0,0,Linear,Scalar,,meter word +0: linear peak
Chan003Mtr002,C1_MTR_03,METER,1,1,4617,0x1209,ro,,Instant,0,0,Linear,Scalar,,meter word +1: linear true RMS
Chan003Mute001,C1_FDR_03,FADER_PAN,1,1,370,0x0172,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003Pan001,C1_FDR_03,FADER_PAN,1,1,369,0x0171,rw,GainFast,Slew,3,8,Exp,Scalar,Pan:dB:0:Off,
Chan003Phantom001,C1_GAIN_03,GAIN,1,1,290,0x0122,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan003Pol001,C1_GAIN_03,GAIN,1,1,289,0x0121,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003TubeOn001,C1_TUBE_03,TUBE_SAT,1,1,364,0x016C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan003TubeSat001,C1_TUBE_03,TUBE_SAT,1,1,365,0x016D,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan004AuxOn001,C1_RTG_04,ROUTING,1,1,522,0x020A,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004AuxOn002,C1_RTG_04,ROUTING,1,1,523,0x020B,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004AuxOn003,C1_RTG_04,ROUTING,1,1,524,0x020C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004AuxOn004,C1_RTG_04,ROUTING,1,1,525,0x020D,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004AuxPick001,C1_RTG_04,ROUTING,1,1,546,0x0222,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan004AuxPick002,C1_RTG_04,ROUTING,1,1,547,0x0223,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan004AuxPick003,C1_RTG_04,ROUTING,1,1,548,0x0224,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan004AuxPick004,C1_RTG_04,ROUTING,1,1,549,0x0225,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan004AuxSend001,C1_RTG_04,ROUTING,1,1,534,0x0216,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan004AuxSend002,C1_RTG_04,ROUTING,1,1,535,0x0217,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan004AuxSend003,C1_RTG_04,ROUTING,1,1,536,0x0218,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan004AuxSend004,C1_RTG_04,ROUTING,1,1,537,0x0219,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan004CompAtt001,C1_COMP_04,COMPRESSOR,1,1,491,0x01EB,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/254=250/[Log],
Chan004CompDetSrc001,C1_COMP_04,COMPRESSOR,1,1,498,0x01F2,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004CompEqPos001,C1_COMP_04,COMPRESSOR,1,1,500,0x01F4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004CompFilterHpf001,C1_COMP_04,COMPRESSOR,1,1,502,0x01F6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],
Chan004CompFilterLpf001,C1_COMP_04,COMPRESSOR,1,1,502,0x01F6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],"MCU-computed, shares filter base"
Chan004CompFilterOn001,C1_COMP_04,COMPRESSOR,1,1,501,0x01F5,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004CompFilterQ001,C1_COMP_04,COMPRESSOR,1,1,502,0x01F6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],MCU-computed
Chan004CompKey001,C1_COMP_04,COMPRESSOR,1,1,497,0x01F1,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004CompKnee001,C1_COMP_04,COMPRESSOR,1,1,494,0x01EE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004CompLimMode001,C1_COMP_04,COMPRESSOR,1,1,499,0x01F3,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004CompMake001,C1_COMP_04,COMPRESSOR,1,1,493,0x01ED,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=20/[Lin],
Chan004CompMtr001,C1_MTR_04,METER,1,1,4623,0x120F,ro,,Instant,0,0,Linear,Scalar,,"meter word +3: compressor gain reduction, dB, clamped to [-80, 0] (PW R3)"
Chan004CompOn001,C1_COMP_04,COMPRESSOR,1,1,488,0x01E8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004CompPar001,C1_COMP_04,COMPRESSOR,1,1,495,0x01EF,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan004CompRat001,C1_COMP_04,COMPRESSOR,1,1,490,0x01EA,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=1/127=30/[Log],
Chan004CompRel001,C1_COMP_04,COMPRESSOR,1,1,492,0x01EC,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=5/254=5000/[Log],
Chan004CompThr001,C1_COMP_04,COMPRESSOR,1,1,489,0x01E9,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-60/140=10/[Lin],
Chan004CompType001,C1_COMP_04,COMPRESSOR,1,1,496,0x01F0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004CtrOn001,C1_RTG_04,ROUTING,1,1,517,0x0205,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004Delay001,C1_DLY_04,DELAY,1,1,510,0x01FE,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0/127=250.0/[Log],
Chan004EqFreq001,C1_EQ_04,EQ_BIQUAD,1,1,448,0x01C0,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/254=200/[Log],Band 1 coeff base
Chan004EqFreq002,C1_EQ_04,EQ_BIQUAD,1,1,453,0x01C5,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=100/254=1000/[Log],Band 2 coeff base
Chan004EqFreq003,C1_EQ_04,EQ_BIQUAD,1,1,458,0x01CA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=800/254=5000/[Log],Band 3 coeff base
Chan004EqFreq004,C1_EQ_04,EQ_BIQUAD,1,1,463,0x01CF,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=3000/254=20000/[Log],Band 4 coeff base
Chan004EqGain001,C1_EQ_04,EQ_BIQUAD,1,1,448,0x01C0,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 1 (same base)
Chan004EqGain002,C1_EQ_04,EQ_BIQUAD,1,1,453,0x01C5,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 2 (same base)
Chan004EqGain003,C1_EQ_04,EQ_BIQUAD,1,1,458,0x01CA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 3 (same base)
Chan004EqGain004,C1_EQ_04,EQ_BIQUAD,1,1,463,0x01CF,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 4 (same base)
Chan004EqHpf001,C1_FILT_04,HPF_LPF,1,1,436,0x01B4,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/64=1000/[Log],HPF biquad coeff base
Chan004EqHpfSlope001,C1_FILT_04,HPF_LPF,1,1,436,0x01B4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,MCU-only; shares base addr with EqHpf
Chan004EqOn001,C1_EQ_04,EQ_BIQUAD,1,1,469,0x01D5,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004EqQ001,C1_EQ_04,EQ_BIQUAD,1,1,448,0x01C0,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 1 (same base)
Chan004EqQ002,C1_EQ_04,EQ_BIQUAD,1,1,453,0x01C5,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 2 (same base)
Chan004EqQ003,C1_EQ_04,EQ_BIQUAD,1,1,458,0x01CA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 3 (same base)
Chan004EqQ004,C1_EQ_04,EQ_BIQUAD,1,1,463,0x01CF,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 4 (same base)
Chan004EqShelf001,C1_EQ_04,EQ_BIQUAD,1,1,448,0x01C0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 1
Chan004EqShelf002,C1_EQ_04,EQ_BIQUAD,1,1,463,0x01CF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 4
Chan004FxOn001,C1_RTG_04,ROUTING,1,1,558,0x022E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004FxOn002,C1_RTG_04,ROUTING,1,1,559,0x022F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004FxOn003,C1_RTG_04,ROUTING,1,1,560,0x0230,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004FxOn004,C1_RTG_04,ROUTING,1,1,561,0x0231,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004FxSend001,C1_RTG_04,ROUTING,1,1,564,0x0234,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan004FxSend002,C1_RTG_04,ROUTING,1,1,565,0x0235,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan004FxSend003,C1_RTG_04,ROUTING,1,1,566,0x0236,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan004FxSend004,C1_RTG_04,ROUTING,1,1,567,0x0237,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan004Gain001,C1_GAIN_04,GAIN,1,1,432,0x01B0,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=60/[Lin],
Chan004GateAtt001,C1_GATE_04,GATE,1,1,474,0x01DA,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0.1/127=250/[Log],
Chan004GateDetSrc001,C1_GATE_04,GATE,1,1,479,0x01DF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004GateFilterHpf001,C1_GATE_04,GATE,1,1,481,0x01E1,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],Sidechain HPF
Chan004GateFilterLpf001,C1_GATE_04,GATE,1,1,486,0x01E6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],Sidechain LPF coeff base
Chan004GateFilterOn001,C1_GATE_04,GATE,1,1,480,0x01E0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004GateFilterQ001,C1_GATE_04,GATE,1,1,481,0x01E1,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],"MCU-computed, shares HPF base"
Chan004GateHold001,C1_GATE_04,GATE,1,1,475,0x01DB,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=2000/[Log],
Chan004GateKey001,C1_GATE_04,GATE,1,1,478,0x01DE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004GateMtr001,C1_MTR_04,METER,1,1,4622,0x120E,ro,,Instant,0,0,Linear,Scalar,,"meter word +2: gain reduction — declared, never written (defect 4)"
Chan004GateOn001,C1_GATE_04,GATE,1,1,472,0x01D8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004GateRel001,C1_GATE_04,GATE,1,1,476,0x01DC,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=50/127=5000/[Log],
Chan004GateRng001,C1_GATE_04,GATE,1,1,477,0x01DD,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=60/[Lin],
Chan004GateThr001,C1_GATE_04,GATE,1,1,473,0x01D9,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-80/127=0/[Lin],
Chan004GrpOn001,C1_RTG_04,ROUTING,1,1,518,0x0206,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004GrpOn002,C1_RTG_04,ROUTING,1,1,519,0x0207,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004GrpOn003,C1_RTG_04,ROUTING,1,1,520,0x0208,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004GrpOn004,C1_RTG_04,ROUTING,1,1,521,0x0209,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004InputSel001,C1_GAIN_04,GAIN,1,1,435,0x01B3,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan004Level001,C1_FDR_04,FADER_PAN,1,1,512,0x0200,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:10,
Chan004MainOn001,C1_RTG_04,ROUTING,1,1,516,0x0204,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004Mtr001,C1_MTR_04,METER,1,1,4620,0x120C,ro,,Instant,0,0,Linear,Scalar,,meter word +0: linear peak
Chan004Mtr002,C1_MTR_04,METER,1,1,4621,0x120D,ro,,Instant,0,0,Linear,Scalar,,meter word +1: linear true RMS
Chan004Mute001,C1_FDR_04,FADER_PAN,1,1,514,0x0202,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan004Pan001,C1_FDR_04,FADER_PAN,1,1,513,0x0201,rw,GainFast,Slew,3,8,Exp,Scalar,Pan:dB:0:Off,
